% Model,FULLCELL_NFMZC_charge_1C.mph
% Version,COMSOL 6.4.0.293
% Date,"Jul 24 2026, 03:00"
% Dimension,3
% Nodes,52047
% Expressions,1
% Description,"因变量 cPos, 因变量 cNeg"
% Length unit,m
% X,Y,Z,solid.mises (Pa) @ t=740.35
6.507882237941671E-7,2.98926596898965E-6,3.130311675989668E-6,NaN
6.269647368594881E-7,3.4690769209819213E-6,3.500410713027033E-6,NaN
0,3.12944976188764E-6,2.9024113528585056E-6,NaN
3.02392618951156E-7,2.842337501812342E-6,3.6726964340797185E-6,NaN
6.507882237941671E-7,2.98926596898965E-6,3.130311675989668E-6,NaN
6.269647368594881E-7,3.4690769209819213E-6,3.500410713027033E-6,NaN
5.992389217528873E-7,3.5580809800914083E-6,2.6255150537489414E-6,NaN
0,3.12944976188764E-6,2.9024113528585056E-6,NaN
6.507882237941671E-7,2.98926596898965E-6,3.130311675989668E-6,NaN
3.2539411189708424E-7,2.7007550813359668E-6,2.835602140368348E-6,NaN
3.02392618951156E-7,2.842337501812342E-6,3.6726964340797185E-6,NaN
0,3.12944976188764E-6,2.9024113528585056E-6,NaN
3.02392618951156E-7,2.842337501812342E-6,3.6726964340797185E-6,NaN
0,2.9500608177844596E-6,3.6836699538014818E-6,NaN
6.269647368594881E-7,3.4690769209819213E-6,3.500410713027033E-6,NaN
0,3.12944976188764E-6,2.9024113528585056E-6,NaN
1.0942754714076017E-6,3.976773739504357E-6,3.4509640973221725E-6,NaN
6.269647368594881E-7,3.4690769209819213E-6,3.500410713027033E-6,NaN
5.471377357037978E-7,4.396334022189817E-6,3.25749294712691E-6,NaN
5.992389217528873E-7,3.5580809800914083E-6,2.6255150537489414E-6,NaN
1.873734621908636E-6,3.7043546604678107E-6,2.6789140033396225E-6,NaN
1.7769801852247887E-6,4.159254936232249E-6,3.1532751615609543E-6,NaN
1.670702597740159E-6,4.396094013716327E-6,2.4151939375170676E-6,NaN
1.1984778435057772E-6,3.5631261354734434E-6,2.9210023038946617E-6,NaN
1.873734621908636E-6,3.7043546604678107E-6,2.6789140033396225E-6,NaN
1.630958170402708E-6,3.916430983075453E-6,2.015206635753505E-6,NaN
1.1984778435057772E-6,3.5631261354734434E-6,2.9210023038946617E-6,NaN
1.670702597740159E-6,4.396094013716327E-6,2.4151939375170676E-6,NaN
1.7769801852247887E-6,4.159254936232249E-6,3.1532751615609543E-6,NaN
2.1338691325791713E-6,4.539314953638103E-6,2.770924162101265E-6,NaN
1.873734621908636E-6,3.7043546604678107E-6,2.6789140033396225E-6,NaN
1.670702597740159E-6,4.396094013716327E-6,2.4151939375170676E-6,NaN
1.873734621908636E-6,3.7043546604678107E-6,2.6789140033396225E-6,NaN
1.7341028367198818E-6,3.071897163280118E-6,2.4035379397872168E-6,NaN
1.1984778435057772E-6,3.5631261354734434E-6,2.9210023038946617E-6,NaN
1.630958170402708E-6,3.916430983075453E-6,2.015206635753505E-6,NaN
1.7769801852247887E-6,4.159254936232249E-6,3.1532751615609543E-6,NaN
1.7703179033171292E-6,4.839157955205777E-6,3.0650050761000207E-6,NaN
1.10618776711494E-6,4.628494326729924E-6,3.098531231270299E-6,NaN
1.4797358990507846E-6,4.353428910013642E-6,3.704129114189093E-6,NaN
1.714967252076339E-6,1.7149672520763392E-6,2.4159602029785425E-6,NaN
1.1601212721619785E-6,1.545234505367882E-6,2.346235832135781E-6,NaN
1.4300466404586216E-6,2.4029999999999997E-6,2.415926642328262E-6,NaN
1.1476297811493594E-6,2.175381082185087E-6,1.7067109266521266E-6,NaN
6.855501663167822E-7,2.7783133841668515E-6,2.4838677201696436E-6,NaN
1.084113395285887E-6,2.913362330136738E-6,2.686145425927678E-6,NaN
1.4300466404586216E-6,2.4029999999999997E-6,2.415926642328262E-6,NaN
9.210806627114748E-7,2.8870650035794257E-6,1.5703047515377E-6,NaN
1.4300466404586216E-6,2.4029999999999997E-6,2.415926642328262E-6,NaN
1.6361039829407882E-6,2.663105417364814E-6,1.7579633211641308E-6,NaN
9.210806627114748E-7,2.8870650035794257E-6,1.5703047515377E-6,NaN
1.084113395285887E-6,2.913362330136738E-6,2.686145425927678E-6,NaN
1.4300466404586216E-6,2.4029999999999997E-6,2.415926642328262E-6,NaN
1.7341028367198818E-6,3.071897163280118E-6,2.4035379397872168E-6,NaN
1.6361039829407882E-6,2.663105417364814E-6,1.7579633211641308E-6,NaN
1.084113395285887E-6,2.913362330136738E-6,2.686145425927678E-6,NaN
1.7341028367198818E-6,3.071897163280118E-6,2.4035379397872168E-6,NaN
1.214096848084137E-6,3.4563343642381763E-6,2.1221507378362592E-6,NaN
1.6361039829407882E-6,2.663105417364814E-6,1.7579633211641308E-6,NaN
1.084113395285887E-6,2.913362330136738E-6,2.686145425927678E-6,NaN
1.714967252076339E-6,1.7149672520763392E-6,2.4159602029785425E-6,NaN
1.860655579357929E-6,1.8601794268679044E-6,1.7039900507446352E-6,NaN
1.1476297811493594E-6,2.175381082185087E-6,1.7067109266521266E-6,NaN
1.4300466404586216E-6,2.4029999999999997E-6,2.415926642328262E-6,NaN
1.714967252076339E-6,1.7149672520763392E-6,2.4159602029785425E-6,NaN
1.860655579357929E-6,1.8601794268679044E-6,1.7039900507446352E-6,NaN
1.516639205396102E-6,1.5161630529060775E-6,1.8119701522339091E-6,NaN
1.7769801852247887E-6,4.159254936232249E-6,3.1532751615609543E-6,NaN
2.1338691325791713E-6,4.539314953638103E-6,2.770924162101265E-6,NaN
1.873734621908636E-6,3.7043546604678107E-6,2.6789140033396225E-6,NaN
1.873734621908636E-6,3.7043546604678107E-6,2.6789140033396225E-6,NaN
1.7341028367198818E-6,3.071897163280118E-6,2.4035379397872168E-6,NaN
1.630958170402708E-6,3.916430983075453E-6,2.015206635753505E-6,NaN
1.6361039829407882E-6,2.663105417364814E-6,1.7579633211641308E-6,NaN
1.4300466404586216E-6,2.4029999999999997E-6,2.415926642328262E-6,NaN
1.7341028367198818E-6,3.071897163280118E-6,2.4035379397872168E-6,NaN
1.714967252076339E-6,1.7149672520763392E-6,2.4159602029785425E-6,NaN
1.860655579357929E-6,1.8601794268679044E-6,1.7039900507446352E-6,NaN
1.4300466404586216E-6,2.4029999999999997E-6,2.415926642328262E-6,NaN
1.714967252076339E-6,1.7149672520763392E-6,2.4159602029785425E-6,NaN
1.860655579357929E-6,1.8601794268679044E-6,1.7039900507446352E-6,NaN
1.6361039829407882E-6,2.663105417364814E-6,1.7579633211641308E-6,NaN
1.4300466404586216E-6,2.4029999999999997E-6,2.415926642328262E-6,NaN
1.860655579357929E-6,1.8601794268679044E-6,1.7039900507446352E-6,NaN
2.2433025888185115E-6,2.974989321764466E-6,1.892307673541597E-6,NaN
1.6361039829407882E-6,2.663105417364814E-6,1.7579633211641308E-6,NaN
1.7341028367198818E-6,3.071897163280118E-6,2.4035379397872168E-6,NaN
2.2433025888185115E-6,2.974989321764466E-6,1.892307673541597E-6,NaN
1.7341028367198818E-6,3.071897163280118E-6,2.4035379397872168E-6,NaN
1.860655579357929E-6,1.8601794268679044E-6,1.7039900507446352E-6,NaN
1.9762702518170003E-6,5.206405529037519E-7,3.249150435126915E-6,NaN
2.0248386898107322E-6,3.819994455491094E-7,2.823647436767119E-6,NaN
2.0248386898107322E-6,3.819994455491094E-7,2.823647436767119E-6,NaN
1.996896352220698E-6,2.9194976585903134E-7,3.6823529268726563E-6,NaN
1.9762702518170003E-6,5.206405529037519E-7,3.249150435126915E-6,NaN
2.2247172384791044E-6,0,3.4436185604997303E-6,NaN
1.996896352220698E-6,2.9194976585903134E-7,3.6823529268726563E-6,NaN
2.2247172384791044E-6,0,3.4436185604997303E-6,NaN
1.5373799391600687E-6,0,3.602293868529207E-6,NaN
1.9762702518170003E-6,5.206405529037519E-7,3.249150435126915E-6,NaN
1.9762702518170003E-6,5.206405529037519E-7,3.249150435126915E-6,NaN
2.2247172384791044E-6,0,3.4436185604997303E-6,NaN
2.0248386898107322E-6,3.819994455491094E-7,2.823647436767119E-6,NaN
2.2247172384791044E-6,0,3.4436185604997303E-6,NaN
