% Model,FULLCELL_NFM_charge_1C_radius_high.mph
% Version,COMSOL 6.4.0.293
% Date,"Jul 24 2026, 15:35"
% Dimension,3
% Nodes,30733
% Expressions,1
% Description,"因变量 cPos, 因变量 cNeg"
% Length unit,m
% X,Y,Z,solid.mises (Pa) @ t=953.33
2.8719460199623333E-6,8.074416149386663E-6,0,NaN
1.93314567901587E-6,8.254957098835481E-6,0,NaN
2.5253999999999996E-6,8.817459887097041E-6,7.090494708912438E-7,NaN
1.8233420410663118E-6,8.526657958933687E-6,7.090494708906719E-7,NaN
2.408662400812635E-6,9.19181631038782E-6,0,NaN
1.93314567901587E-6,8.254957098835481E-6,0,NaN
2.8719460199623333E-6,8.074416149386663E-6,0,NaN
3.204351427646423E-6,8.503551427646424E-6,6.915652425058101E-7,NaN
2.5253999999999996E-6,8.817459887097041E-6,7.090494708912438E-7,NaN
2.5253999999999996E-6,7.8246E-6,4.55399999999998E-7,NaN
1.8233420410663118E-6,8.526657958933687E-6,7.090494708906719E-7,NaN
1.93314567901587E-6,8.254957098835481E-6,0,NaN
2.5253999999999996E-6,8.817459887097041E-6,7.090494708912438E-7,NaN
